year,month,city,state,crime_type,crime_counts,latitude,longitude
2015,6,Surat,Gujarat,rape,9,21.1702,72.8311
2015,6,Surat,Gujarat,kidnapping_abduction,13,21.1702,72.8311
2015,6,Surat,Gujarat,theft,176,21.1702,72.8311
2015,6,Surat,Gujarat,robbery,30,21.1702,72.8311
2015,6,Surat,Gujarat,dacoity,3,21.1702,72.8311
2015,6,Surat,Gujarat,grievous_hurt,29,21.1702,72.8311
2015,6,Surat,Gujarat,cyber_crime,35,21.1702,72.8311
2015,6,Kanpur,Uttar Pradesh,murder,4,26.4499,80.3319
2015,6,Kanpur,Uttar Pradesh,rape,6,26.4499,80.3319
2015,6,Kanpur,Uttar Pradesh,kidnapping_abduction,17,26.4499,80.3319
2015,6,Kanpur,Uttar Pradesh,theft,177,26.4499,80.3319
2015,6,Kanpur,Uttar Pradesh,robbery,30,26.4499,80.3319
2015,6,Kanpur,Uttar Pradesh,dacoity,8,26.4499,80.3319
2015,6,Kanpur,Uttar Pradesh,grievous_hurt,34,26.4499,80.3319
2015,6,Kanpur,Uttar Pradesh,cyber_crime,38,26.4499,80.3319
2015,6,Nagpur,Maharashtra,murder,2,21.1458,79.0882
2015,6,Nagpur,Maharashtra,rape,5,21.1458,79.0882
2015,6,Nagpur,Maharashtra,kidnapping_abduction,16,21.1458,79.0882
2015,6,Nagpur,Maharashtra,theft,154,21.1458,79.0882
2015,6,Nagpur,Maharashtra,robbery,37,21.1458,79.0882
2015,6,Nagpur,Maharashtra,dacoity,6,21.1458,79.0882
2015,6,Nagpur,Maharashtra,grievous_hurt,33,21.1458,79.0882
2015,6,Nagpur,Maharashtra,cyber_crime,39,21.1458,79.0882
2015,6,Indore,Madhya Pradesh,murder,5,22.7196,75.8577
2015,6,Indore,Madhya Pradesh,rape,11,22.7196,75.8577
2015,6,Indore,Madhya Pradesh,kidnapping_abduction,8,22.7196,75.8577
2015,6,Indore,Madhya Pradesh,theft,196,22.7196,75.8577
2015,6,Indore,Madhya Pradesh,robbery,36,22.7196,75.8577
2015,6,Indore,Madhya Pradesh,dacoity,7,22.7196,75.8577
2015,6,Indore,Madhya Pradesh,grievous_hurt,23,22.7196,75.8577
2015,6,Indore,Madhya Pradesh,cyber_crime,43,22.7196,75.8577
2015,6,Thane,Maharashtra,murder,2,19.2183,72.9781
2015,6,Thane,Maharashtra,rape,8,19.2183,72.9781
2015,6,Thane,Maharashtra,kidnapping_abduction,18,19.2183,72.9781
2015,6,Thane,Maharashtra,theft,164,19.2183,72.9781
2015,6,Thane,Maharashtra,robbery,33,19.2183,72.9781
2015,6,Thane,Maharashtra,dacoity,7,19.2183,72.9781
2015,6,Thane,Maharashtra,grievous_hurt,29,19.2183,72.9781
2015,6,Thane,Maharashtra,cyber_crime,39,19.2183,72.9781
2015,6,Bhopal,Madhya Pradesh,murder,9,23.2599,77.4126
2015,6,Bhopal,Madhya Pradesh,rape,8,23.2599,77.4126
2015,6,Bhopal,Madhya Pradesh,kidnapping_abduction,10,23.2599,77.4126
2015,6,Bhopal,Madhya Pradesh,theft,163,23.2599,77.4126
2015,6,Bhopal,Madhya Pradesh,robbery,26,23.2599,77.4126
2015,6,Bhopal,Madhya Pradesh,dacoity,10,23.2599,77.4126
2015,6,Bhopal,Madhya Pradesh,grievous_hurt,25,23.2599,77.4126
2015,6,Bhopal,Madhya Pradesh,cyber_crime,36,23.2599,77.4126
2015,6,Visakhapatnam,Andhra Pradesh,murder,7,17.6868,83.2185
2015,6,Visakhapatnam,Andhra Pradesh,rape,6,17.6868,83.2185
2015,6,Visakhapatnam,Andhra Pradesh,kidnapping_abduction,9,17.6868,83.2185
2015,6,Visakhapatnam,Andhra Pradesh,theft,168,17.6868,83.2185
2015,6,Visakhapatnam,Andhra Pradesh,robbery,27,17.6868,83.2185
2015,6,Visakhapatnam,Andhra Pradesh,dacoity,5,17.6868,83.2185
2015,6,Visakhapatnam,Andhra Pradesh,grievous_hurt,27,17.6868,83.2185
2015,6,Visakhapatnam,Andhra Pradesh,cyber_crime,28,17.6868,83.2185
2015,6,Patna,Bihar,murder,3,25.5941,85.1376
2015,6,Patna,Bihar,rape,10,25.5941,85.1376
2015,6,Patna,Bihar,kidnapping_abduction,16,25.5941,85.1376
2015,6,Patna,Bihar,theft,175,25.5941,85.1376
2015,6,Patna,Bihar,robbery,29,25.5941,85.1376
2015,6,Patna,Bihar,dacoity,10,25.5941,85.1376
2015,6,Patna,Bihar,grievous_hurt,24,25.5941,85.1376
2015,6,Patna,Bihar,cyber_crime,25,25.5941,85.1376
2015,6,Vadodara,Gujarat,murder,7,22.3072,73.1812
2015,6,Vadodara,Gujarat,rape,4,22.3072,73.1812
2015,6,Vadodara,Gujarat,kidnapping_abduction,17,22.3072,73.1812
2015,6,Vadodara,Gujarat,theft,175,22.3072,73.1812
2015,6,Vadodara,Gujarat,robbery,29,22.3072,73.1812
2015,6,Vadodara,Gujarat,dacoity,10,22.3072,73.1812
2015,6,Vadodara,Gujarat,grievous_hurt,25,22.3072,73.1812
2015,6,Vadodara,Gujarat,cyber_crime,35,22.3072,73.1812
2015,6,Ghaziabad,Uttar Pradesh,murder,8,28.6692,77.4538
2015,6,Ghaziabad,Uttar Pradesh,rape,12,28.6692,77.4538
2015,6,Ghaziabad,Uttar Pradesh,kidnapping_abduction,24,28.6692,77.4538
2015,6,Ghaziabad,Uttar Pradesh,theft,192,28.6692,77.4538
2015,6,Ghaziabad,Uttar Pradesh,robbery,27,28.6692,77.4538
2015,6,Ghaziabad,Uttar Pradesh,dacoity,8,28.6692,77.4538
2015,6,Ghaziabad,Uttar Pradesh,grievous_hurt,23,28.6692,77.4538
2015,6,Ghaziabad,Uttar Pradesh,cyber_crime,42,28.6692,77.4538
2015,6,Ludhiana,Punjab,murder,6,30.901,75.8573
2015,6,Ludhiana,Punjab,rape,12,30.901,75.8573
2015,6,Ludhiana,Punjab,kidnapping_abduction,16,30.901,75.8573
2015,6,Ludhiana,Punjab,theft,204,30.901,75.8573
2015,6,Ludhiana,Punjab,robbery,27,30.901,75.8573
2015,6,Ludhiana,Punjab,dacoity,3,30.901,75.8573
2015,6,Ludhiana,Punjab,grievous_hurt,25,30.901,75.8573
2015,6,Ludhiana,Punjab,cyber_crime,29,30.901,75.8573
2015,6,Agra,Uttar Pradesh,murder,11,27.1767,78.0081
2015,6,Agra,Uttar Pradesh,rape,7,27.1767,78.0081
2015,6,Agra,Uttar Pradesh,kidnapping_abduction,11,27.1767,78.0081
2015,6,Agra,Uttar Pradesh,theft,177,27.1767,78.0081
2015,6,Agra,Uttar Pradesh,robbery,33,27.1767,78.0081
2015,6,Agra,Uttar Pradesh,dacoity,8,27.1767,78.0081
2015,6,Agra,Uttar Pradesh,grievous_hurt,23,27.1767,78.0081
2015,6,Agra,Uttar Pradesh,cyber_crime,42,27.1767,78.0081
2015,6,Nashik,Maharashtra,murder,6,19.9975,73.7898
2015,6,Nashik,Maharashtra,rape,9,19.9975,73.7898
2015,6,Nashik,Maharashtra,kidnapping_abduction,14,19.9975,73.7898
2015,6,Nashik,Maharashtra,theft,202,19.9975,73.7898
2015,6,Nashik,Maharashtra,robbery,27,19.9975,73.7898
2015,6,Nashik,Maharashtra,dacoity,6,19.9975,73.7898
2015,6,Nashik,Maharashtra,grievous_hurt,21,19.9975,73.7898
2015,6,Nashik,Maharashtra,cyber_crime,33,19.9975,73.7898
2015,6,Faridabad,Haryana,murder,2,28.4089,77.3178
2015,6,Faridabad,Haryana,rape,10,28.4089,77.3178
2015,6,Faridabad,Haryana,kidnapping_abduction,22,28.4089,77.3178
2015,6,Faridabad,Haryana,theft,165,28.4089,77.3178
2015,6,Faridabad,Haryana,robbery,27,28.4089,77.3178
2015,6,Faridabad,Haryana,dacoity,7,28.4089,77.3178
2015,6,Faridabad,Haryana,grievous_hurt,30,28.4089,77.3178
2015,6,Faridabad,Haryana,cyber_crime,36,28.4089,77.3178
2015,6,Meerut,Uttar Pradesh,murder,5,28.9845,77.7064
2015,6,Meerut,Uttar Pradesh,rape,5,28.9845,77.7064
2015,6,Meerut,Uttar Pradesh,kidnapping_abduction,10,28.9845,77.7064
2015,6,Meerut,Uttar Pradesh,theft,179,28.9845,77.7064
2015,6,Meerut,Uttar Pradesh,robbery,33,28.9845,77.7064
2015,6,Meerut,Uttar Pradesh,dacoity,5,28.9845,77.7064
2015,6,Meerut,Uttar Pradesh,grievous_hurt,25,28.9845,77.7064
2015,6,Meerut,Uttar Pradesh,cyber_crime,48,28.9845,77.7064
2015,6,Rajkot,Gujarat,murder,9,22.3039,70.8022
2015,6,Rajkot,Gujarat,rape,13,22.3039,70.8022
2015,6,Rajkot,Gujarat,kidnapping_abduction,18,22.3039,70.8022
2015,6,Rajkot,Gujarat,theft,175,22.3039,70.8022
2015,6,Rajkot,Gujarat,robbery,29,22.3039,70.8022
2015,6,Rajkot,Gujarat,dacoity,5,22.3039,70.8022
2015,6,Rajkot,Gujarat,grievous_hurt,24,22.3039,70.8022
2015,6,Rajkot,Gujarat,cyber_crime,44,22.3039,70.8022
2015,6,Varanasi,Uttar Pradesh,murder,2,25.3176,82.9739
2015,6,Varanasi,Uttar Pradesh,rape,8,25.3176,82.9739
2015,6,Varanasi,Uttar Pradesh,kidnapping_abduction,15,25.3176,82.9739
2015,6,Varanasi,Uttar Pradesh,theft,168,25.3176,82.9739
2015,6,Varanasi,Uttar Pradesh,robbery,34,25.3176,82.9739
2015,6,Varanasi,Uttar Pradesh,dacoity,6,25.3176,82.9739
2015,6,Varanasi,Uttar Pradesh,grievous_hurt,21,25.3176,82.9739
2015,6,Varanasi,Uttar Pradesh,cyber_crime,31,25.3176,82.9739
2015,6,Srinagar,Jammu & Kashmir,murder,10,34.0837,74.7973
2015,6,Srinagar,Jammu & Kashmir,rape,11,34.0837,74.7973
2015,6,Srinagar,Jammu & Kashmir,kidnapping_abduction,12,34.0837,74.7973
2015,6,Srinagar,Jammu & Kashmir,theft,178,34.0837,74.7973
2015,6,Srinagar,Jammu & Kashmir,robbery,27,34.0837,74.7973
2015,6,Srinagar,Jammu & Kashmir,dacoity,5,34.0837,74.7973
2015,6,Srinagar,Jammu & Kashmir,grievous_hurt,26,34.0837,74.7973
2015,6,Srinagar,Jammu & Kashmir,cyber_crime,33,34.0837,74.7973
2015,6,Aurangabad,Maharashtra,murder,3,19.8762,75.3433
2015,6,Aurangabad,Maharashtra,rape,5,19.8762,75.3433
2015,6,Aurangabad,Maharashtra,kidnapping_abduction,11,19.8762,75.3433
2015,6,Aurangabad,Maharashtra,theft,181,19.8762,75.3433
2015,6,Aurangabad,Maharashtra,robbery,36,19.8762,75.3433
2015,6,Aurangabad,Maharashtra,dacoity,4,19.8762,75.3433
2015,6,Aurangabad,Maharashtra,grievous_hurt,28,19.8762,75.3433
2015,6,Aurangabad,Maharashtra,cyber_crime,38,19.8762,75.3433
2015,6,Dhanbad,Jharkhand,murder,9,23.7957,86.4304
2015,6,Dhanbad,Jharkhand,rape,9,23.7957,86.4304
2015,6,Dhanbad,Jharkhand,kidnapping_abduction,13,23.7957,86.4304
2015,6,Dhanbad,Jharkhand,theft,174,23.7957,86.4304
2015,6,Dhanbad,Jharkhand,robbery,32,23.7957,86.4304
2015,6,Dhanbad,Jharkhand,dacoity,6,23.7957,86.4304
2015,6,Dhanbad,Jharkhand,grievous_hurt,21,23.7957,86.4304
2015,6,Dhanbad,Jharkhand,cyber_crime,40,23.7957,86.4304
2015,6,Amritsar,Punjab,murder,3,31.634,74.8723
2015,6,Amritsar,Punjab,rape,11,31.634,74.8723
2015,6,Amritsar,Punjab,kidnapping_abduction,15,31.634,74.8723
2015,6,Amritsar,Punjab,theft,180,31.634,74.8723
2015,6,Amritsar,Punjab,robbery,23,31.634,74.8723
2015,6,Amritsar,Punjab,dacoity,14,31.634,74.8723
2015,6,Amritsar,Punjab,grievous_hurt,22,31.634,74.8723
2015,6,Amritsar,Punjab,cyber_crime,34,31.634,74.8723
2015,6,Allahabad,Uttar Pradesh,murder,8,25.4358,81.8463
2015,6,Allahabad,Uttar Pradesh,rape,11,25.4358,81.8463
2015,6,Allahabad,Uttar Pradesh,kidnapping_abduction,21,25.4358,81.8463
2015,6,Allahabad,Uttar Pradesh,theft,179,25.4358,81.8463
2015,6,Allahabad,Uttar Pradesh,robbery,33,25.4358,81.8463
2015,6,Allahabad,Uttar Pradesh,dacoity,5,25.4358,81.8463
2015,6,Allahabad,Uttar Pradesh,grievous_hurt,21,25.4358,81.8463
2015,6,Allahabad,Uttar Pradesh,cyber_crime,29,25.4358,81.8463
2015,6,Ranchi,Jharkhand,murder,4,23.3441,85.3096
2015,6,Ranchi,Jharkhand,rape,4,23.3441,85.3096
2015,6,Ranchi,Jharkhand,kidnapping_abduction,15,23.3441,85.3096
2015,6,Ranchi,Jharkhand,theft,214,23.3441,85.3096
2015,6,Ranchi,Jharkhand,robbery,34,23.3441,85.3096
2015,6,Ranchi,Jharkhand,dacoity,5,23.3441,85.3096
2015,6,Ranchi,Jharkhand,grievous_hurt,25,23.3441,85.3096
2015,6,Ranchi,Jharkhand,cyber_crime,33,23.3441,85.3096
2015,6,Coimbatore,Tamil Nadu,murder,5,11.0168,76.9558
2015,6,Coimbatore,Tamil Nadu,rape,6,11.0168,76.9558
2015,6,Coimbatore,Tamil Nadu,kidnapping_abduction,16,11.0168,76.9558
2015,6,Coimbatore,Tamil Nadu,theft,170,11.0168,76.9558
2015,6,Coimbatore,Tamil Nadu,robbery,43,11.0168,76.9558
2015,6,Coimbatore,Tamil Nadu,dacoity,8,11.0168,76.9558
2015,6,Coimbatore,Tamil Nadu,grievous_hurt,19,11.0168,76.9558
2015,6,Coimbatore,Tamil Nadu,cyber_crime,35,11.0168,76.9558
2015,6,Jabalpur,Madhya Pradesh,murder,3,23.1815,79.9864
2015,6,Jabalpur,Madhya Pradesh,rape,9,23.1815,79.9864
2015,6,Jabalpur,Madhya Pradesh,kidnapping_abduction,18,23.1815,79.9864
2015,6,Jabalpur,Madhya Pradesh,theft,178,23.1815,79.9864
2015,6,Jabalpur,Madhya Pradesh,robbery,35,23.1815,79.9864
2015,6,Jabalpur,Madhya Pradesh,dacoity,2,23.1815,79.9864
2015,6,Jabalpur,Madhya Pradesh,grievous_hurt,20,23.1815,79.9864
2015,6,Jabalpur,Madhya Pradesh,cyber_crime,37,23.1815,79.9864
2015,6,Gwalior,Madhya Pradesh,murder,11,26.2183,78.1828
2015,6,Gwalior,Madhya Pradesh,rape,10,26.2183,78.1828
2015,6,Gwalior,Madhya Pradesh,kidnapping_abduction,22,26.2183,78.1828
2015,6,Gwalior,Madhya Pradesh,theft,163,26.2183,78.1828
2015,6,Gwalior,Madhya Pradesh,robbery,25,26.2183,78.1828
2015,6,Gwalior,Madhya Pradesh,dacoity,9,26.2183,78.1828
2015,6,Gwalior,Madhya Pradesh,grievous_hurt,27,26.2183,78.1828
2015,6,Gwalior,Madhya Pradesh,cyber_crime,30,26.2183,78.1828
2015,6,Vijayawada,Andhra Pradesh,murder,8,16.5062,80.648
2015,6,Vijayawada,Andhra Pradesh,rape,11,16.5062,80.648
2015,6,Vijayawada,Andhra Pradesh,kidnapping_abduction,19,16.5062,80.648
2015,6,Vijayawada,Andhra Pradesh,theft,157,16.5062,80.648
2015,6,Vijayawada,Andhra Pradesh,robbery,32,16.5062,80.648
2015,6,Vijayawada,Andhra Pradesh,dacoity,13,16.5062,80.648
2015,6,Vijayawada,Andhra Pradesh,grievous_hurt,20,16.5062,80.648
2015,6,Vijayawada,Andhra Pradesh,cyber_crime,37,16.5062,80.648
2015,6,Jodhpur,Rajasthan,murder,3,26.2389,73.0243
2015,6,Jodhpur,Rajasthan,rape,7,26.2389,73.0243
2015,6,Jodhpur,Rajasthan,kidnapping_abduction,15,26.2389,73.0243
2015,6,Jodhpur,Rajasthan,theft,200,26.2389,73.0243
2015,6,Jodhpur,Rajasthan,robbery,24,26.2389,73.0243
2015,6,Jodhpur,Rajasthan,dacoity,11,26.2389,73.0243
2015,6,Jodhpur,Rajasthan,grievous_hurt,20,26.2389,73.0243
2015,6,Jodhpur,Rajasthan,cyber_crime,39,26.2389,73.0243
2015,6,Madurai,Tamil Nadu,murder,6,9.9252,78.1198
2015,6,Madurai,Tamil Nadu,rape,7,9.9252,78.1198
2015,6,Madurai,Tamil Nadu,kidnapping_abduction,12,9.9252,78.1198
2015,6,Madurai,Tamil Nadu,theft,168,9.9252,78.1198
2015,6,Madurai,Tamil Nadu,robbery,37,9.9252,78.1198
2015,6,Madurai,Tamil Nadu,dacoity,4,9.9252,78.1198
2015,6,Madurai,Tamil Nadu,grievous_hurt,12,9.9252,78.1198
2015,6,Madurai,Tamil Nadu,cyber_crime,37,9.9252,78.1198
2015,6,Raipur,Chhattisgarh,murder,3,21.2514,81.6296
2015,6,Raipur,Chhattisgarh,rape,11,21.2514,81.6296
2015,6,Raipur,Chhattisgarh,kidnapping_abduction,11,21.2514,81.6296
2015,6,Raipur,Chhattisgarh,theft,185,21.2514,81.6296
2015,6,Raipur,Chhattisgarh,robbery,31,21.2514,81.6296
2015,6,Raipur,Chhattisgarh,dacoity,7,21.2514,81.6296
2015,6,Raipur,Chhattisgarh,grievous_hurt,22,21.2514,81.6296
2015,6,Raipur,Chhattisgarh,cyber_crime,36,21.2514,81.6296
2015,6,Kota,Rajasthan,murder,6,25.2138,75.8648
2015,6,Kota,Rajasthan,rape,10,25.2138,75.8648
2015,6,Kota,Rajasthan,kidnapping_abduction,18,25.2138,75.8648
2015,6,Kota,Rajasthan,theft,181,25.2138,75.8648
2015,6,Kota,Rajasthan,robbery,37,25.2138,75.8648
2015,6,Kota,Rajasthan,dacoity,5,25.2138,75.8648
2015,6,Kota,Rajasthan,grievous_hurt,23,25.2138,75.8648
2015,6,Kota,Rajasthan,cyber_crime,45,25.2138,75.8648
2015,6,Guwahati,Assam,murder,6,26.1445,91.7362
2015,6,Guwahati,Assam,rape,14,26.1445,91.7362
2015,6,Guwahati,Assam,kidnapping_abduction,6,26.1445,91.7362
2015,6,Guwahati,Assam,theft,172,26.1445,91.7362
2015,6,Guwahati,Assam,robbery,29,26.1445,91.7362
2015,6,Guwahati,Assam,dacoity,10,26.1445,91.7362
2015,6,Guwahati,Assam,grievous_hurt,22,26.1445,91.7362
2015,6,Guwahati,Assam,cyber_crime,45,26.1445,91.7362
2015,6,Chandigarh,Chandigarh,murder,5,30.7333,76.7794
2015,6,Chandigarh,Chandigarh,rape,14,30.7333,76.7794
2015,6,Chandigarh,Chandigarh,kidnapping_abduction,18,30.7333,76.7794
2015,6,Chandigarh,Chandigarh,theft,172,30.7333,76.7794
2015,6,Chandigarh,Chandigarh,robbery,23,30.7333,76.7794
2015,6,Chandigarh,Chandigarh,dacoity,8,30.7333,76.7794
2015,6,Chandigarh,Chandigarh,grievous_hurt,22,30.7333,76.7794
2015,6,Chandigarh,Chandigarh,cyber_crime,36,30.7333,76.7794
2015,6,Solapur,Maharashtra,murder,9,17.6599,75.9064
2015,6,Solapur,Maharashtra,rape,7,17.6599,75.9064
2015,6,Solapur,Maharashtra,kidnapping_abduction,16,17.6599,75.9064
2015,6,Solapur,Maharashtra,theft,174,17.6599,75.9064
2015,6,Solapur,Maharashtra,robbery,30,17.6599,75.9064
2015,6,Solapur,Maharashtra,dacoity,11,17.6599,75.9064
2015,6,Solapur,Maharashtra,grievous_hurt,23,17.6599,75.9064
2015,6,Solapur,Maharashtra,cyber_crime,38,17.6599,75.9064
2015,6,Hubli,Karnataka,murder,8,15.3647,75.124
2015,6,Hubli,Karnataka,rape,10,15.3647,75.124
2015,6,Hubli,Karnataka,kidnapping_abduction,12,15.3647,75.124
2015,6,Hubli,Karnataka,theft,185,15.3647,75.124
2015,6,Hubli,Karnataka,robbery,24,15.3647,75.124
2015,6,Hubli,Karnataka,dacoity,15,15.3647,75.124
2015,6,Hubli,Karnataka,grievous_hurt,32,15.3647,75.124
2015,6,Hubli,Karnataka,cyber_crime,41,15.3647,75.124
2015,6,Bareilly,Uttar Pradesh,murder,5,28.367,79.4304
2015,6,Bareilly,Uttar Pradesh,rape,13,28.367,79.4304
2015,6,Bareilly,Uttar Pradesh,kidnapping_abduction,11,28.367,79.4304
2015,6,Bareilly,Uttar Pradesh,theft,181,28.367,79.4304
2015,6,Bareilly,Uttar Pradesh,robbery,25,28.367,79.4304
2015,6,Bareilly,Uttar Pradesh,dacoity,9,28.367,79.4304
2015,6,Bareilly,Uttar Pradesh,grievous_hurt,22,28.367,79.4304
2015,6,Bareilly,Uttar Pradesh,cyber_crime,35,28.367,79.4304
2015,6,Moradabad,Uttar Pradesh,murder,5,28.8386,78.7733
2015,6,Moradabad,Uttar Pradesh,rape,10,28.8386,78.7733
2015,6,Moradabad,Uttar Pradesh,kidnapping_abduction,17,28.8386,78.7733
2015,6,Moradabad,Uttar Pradesh,theft,178,28.8386,78.7733
2015,6,Moradabad,Uttar Pradesh,robbery,38,28.8386,78.7733
2015,6,Moradabad,Uttar Pradesh,dacoity,11,28.8386,78.7733
2015,6,Moradabad,Uttar Pradesh,grievous_hurt,23,28.8386,78.7733
2015,6,Moradabad,Uttar Pradesh,cyber_crime,40,28.8386,78.7733
2015,6,Mysuru,Karnataka,murder,5,12.2958,76.6394
2015,6,Mysuru,Karnataka,rape,9,12.2958,76.6394
2015,6,Mysuru,Karnataka,kidnapping_abduction,18,12.2958,76.6394
2015,6,Mysuru,Karnataka,theft,191,12.2958,76.6394
2015,6,Mysuru,Karnataka,robbery,28,12.2958,76.6394
2015,6,Mysuru,Karnataka,dacoity,10,12.2958,76.6394
2015,6,Mysuru,Karnataka,grievous_hurt,15,12.2958,76.6394
2015,6,Mysuru,Karnataka,cyber_crime,35,12.2958,76.6394
2015,6,Tiruchirappalli,Tamil Nadu,murder,6,10.7905,78.7047
2015,6,Tiruchirappalli,Tamil Nadu,rape,9,10.7905,78.7047
2015,6,Tiruchirappalli,Tamil Nadu,kidnapping_abduction,15,10.7905,78.7047
2015,6,Tiruchirappalli,Tamil Nadu,theft,176,10.7905,78.7047
2015,6,Tiruchirappalli,Tamil Nadu,robbery,24,10.7905,78.7047
2015,6,Tiruchirappalli,Tamil Nadu,dacoity,9,10.7905,78.7047
2015,6,Tiruchirappalli,Tamil Nadu,grievous_hurt,40,10.7905,78.7047
2015,6,Tiruchirappalli,Tamil Nadu,cyber_crime,43,10.7905,78.7047
2015,6,Aligarh,Uttar Pradesh,murder,7,27.8974,78.088
2015,6,Aligarh,Uttar Pradesh,rape,5,27.8974,78.088
2015,6,Aligarh,Uttar Pradesh,kidnapping_abduction,16,27.8974,78.088
2015,6,Aligarh,Uttar Pradesh,theft,185,27.8974,78.088
2015,6,Aligarh,Uttar Pradesh,robbery,30,27.8974,78.088
2015,6,Aligarh,Uttar Pradesh,dacoity,5,27.8974,78.088
2015,6,Aligarh,Uttar Pradesh,grievous_hurt,12,27.8974,78.088
2015,6,Aligarh,Uttar Pradesh,cyber_crime,26,27.8974,78.088
2015,7,Mumbai,Maharashtra,murder,13,19.076,72.8777
2015,7,Mumbai,Maharashtra,rape,16,19.076,72.8777
2015,7,Mumbai,Maharashtra,kidnapping_abduction,30,19.076,72.8777
2015,7,Mumbai,Maharashtra,theft,379,19.076,72.8777
2015,7,Mumbai,Maharashtra,robbery,71,19.076,72.8777
2015,7,Mumbai,Maharashtra,dacoity,20,19.076,72.8777
2015,7,Mumbai,Maharashtra,grievous_hurt,54,19.076,72.8777
2015,7,Mumbai,Maharashtra,cyber_crime,72,19.076,72.8777
2015,7,Delhi,Delhi,murder,8,28.6139,77.209
2015,7,Delhi,Delhi,rape,25,28.6139,77.209
2015,7,Delhi,Delhi,kidnapping_abduction,34,28.6139,77.209
2015,7,Delhi,Delhi,theft,369,28.6139,77.209
2015,7,Delhi,Delhi,robbery,59,28.6139,77.209
2015,7,Delhi,Delhi,dacoity,16,28.6139,77.209
2015,7,Delhi,Delhi,grievous_hurt,52,28.6139,77.209
2015,7,Delhi,Delhi,cyber_crime,74,28.6139,77.209
2015,7,Bengaluru,Karnataka,murder,24,12.9716,77.5946
2015,7,Bengaluru,Karnataka,rape,21,12.9716,77.5946
2015,7,Bengaluru,Karnataka,kidnapping_abduction,38,12.9716,77.5946
2015,7,Bengaluru,Karnataka,theft,366,12.9716,77.5946
2015,7,Bengaluru,Karnataka,robbery,79,12.9716,77.5946
2015,7,Bengaluru,Karnataka,dacoity,20,12.9716,77.5946
2015,7,Bengaluru,Karnataka,grievous_hurt,58,12.9716,77.5946
2015,7,Bengaluru,Karnataka,cyber_crime,75,12.9716,77.5946
2015,7,Hyderabad,Telangana,murder,12,17.385,78.4867
2015,7,Hyderabad,Telangana,rape,23,17.385,78.4867
2015,7,Hyderabad,Telangana,kidnapping_abduction,26,17.385,78.4867
2015,7,Hyderabad,Telangana,theft,370,17.385,78.4867
2015,7,Hyderabad,Telangana,robbery,53,17.385,78.4867
2015,7,Hyderabad,Telangana,dacoity,16,17.385,78.4867
2015,7,Hyderabad,Telangana,grievous_hurt,53,17.385,78.4867
2015,7,Hyderabad,Telangana,cyber_crime,76,17.385,78.4867
2015,7,Ahmedabad,Gujarat,murder,5,23.0225,72.5714
2015,7,Ahmedabad,Gujarat,rape,11,23.0225,72.5714
2015,7,Ahmedabad,Gujarat,kidnapping_abduction,26,23.0225,72.5714
2015,7,Ahmedabad,Gujarat,theft,282,23.0225,72.5714
2015,7,Ahmedabad,Gujarat,robbery,52,23.0225,72.5714
2015,7,Ahmedabad,Gujarat,dacoity,6,23.0225,72.5714
2015,7,Ahmedabad,Gujarat,grievous_hurt,45,23.0225,72.5714
2015,7,Ahmedabad,Gujarat,cyber_crime,53,23.0225,72.5714
2015,7,Chennai,Tamil Nadu,murder,13,13.0827,80.2707
2015,7,Chennai,Tamil Nadu,rape,23,13.0827,80.2707
2015,7,Chennai,Tamil Nadu,kidnapping_abduction,40,13.0827,80.2707
2015,7,Chennai,Tamil Nadu,theft,340,13.0827,80.2707
2015,7,Chennai,Tamil Nadu,robbery,70,13.0827,80.2707
2015,7,Chennai,Tamil Nadu,dacoity,18,13.0827,80.2707
2015,7,Chennai,Tamil Nadu,grievous_hurt,50,13.0827,80.2707
2015,7,Chennai,Tamil Nadu,cyber_crime,75,13.0827,80.2707
2015,7,Kolkata,West Bengal,murder,9,22.5726,88.3639
2015,7,Kolkata,West Bengal,rape,12,22.5726,88.3639
2015,7,Kolkata,West Bengal,kidnapping_abduction,19,22.5726,88.3639
2015,7,Kolkata,West Bengal,theft,402,22.5726,88.3639
2015,7,Kolkata,West Bengal,robbery,54,22.5726,88.3639
2015,7,Kolkata,West Bengal,dacoity,11,22.5726,88.3639
2015,7,Kolkata,West Bengal,grievous_hurt,55,22.5726,88.3639
2015,7,Kolkata,West Bengal,cyber_crime,66,22.5726,88.3639
2015,7,Pune,Maharashtra,murder,7,18.5204,73.8567
2015,7,Pune,Maharashtra,rape,13,18.5204,73.8567
2015,7,Pune,Maharashtra,kidnapping_abduction,25,18.5204,73.8567
2015,7,Pune,Maharashtra,theft,264,18.5204,73.8567
2015,7,Pune,Maharashtra,robbery,48,18.5204,73.8567
2015,7,Pune,Maharashtra,dacoity,11,18.5204,73.8567
2015,7,Pune,Maharashtra,grievous_hurt,44,18.5204,73.8567
2015,7,Pune,Maharashtra,cyber_crime,59,18.5204,73.8567
2015,7,Jaipur,Rajasthan,murder,5,26.9124,75.7873
2015,7,Jaipur,Rajasthan,rape,10,26.9124,75.7873
2015,7,Jaipur,Rajasthan,kidnapping_abduction,21,26.9124,75.7873
2015,7,Jaipur,Rajasthan,theft,272,26.9124,75.7873
2015,7,Jaipur,Rajasthan,robbery,41,26.9124,75.7873
2015,7,Jaipur,Rajasthan,dacoity,10,26.9124,75.7873
